"Fecha","Frecuencia"
"2021-06-15 21:00:59",69.5882352941177
"2021-06-15 21:10:59",63.8471760797342
"2021-06-15 21:20:59",65.0622729631552
"2021-06-15 21:30:59",68.798650752465
"2021-06-15 21:40:59",72.5350285417748
"2021-06-15 21:50:59",76.2714063310846
"2021-06-15 22:00:59",66.3325991189427
"2021-06-15 22:10:59",64.4782187802517
"2021-06-15 22:20:59",65.6398838334947
"2021-06-15 22:30:59",60
"2021-06-15 22:40:59",68.9705882352941
"2021-06-15 22:50:59",60.7038724373576
"2021-06-15 23:00:59",65.6308724832215
"2021-06-15 23:10:59",67.5571428571429
"2021-06-15 23:20:59",63.8673684210526
"2021-06-15 23:30:59",65.9936305732484
"2021-06-15 23:40:59",74.9428571428571
"2021-06-15 23:50:59",73.3111111111111
"2021-06-16 00:00:59",62.9547169811321
"2021-06-16 00:10:59",60.9052987598647
"2021-06-16 00:20:59",64.7285714285714
"2021-06-16 00:30:59",55.9
"2021-06-16 00:40:59",54.6905311778291
"2021-06-16 00:50:59",53.7667436489607
"2021-06-16 01:00:59",53.2550708530147
"2021-06-16 01:10:59",54.7554876354543
"2021-06-16 01:20:59",56.2559044178939
"2021-06-16 01:30:59",57.7563212003334
"2021-06-16 01:40:59",59.256737982773
"2021-06-16 01:50:59",60.7571547652126
"2021-06-16 02:00:59",61.7710475131981
"2021-06-16 02:10:59",60.4373437065852
"2021-06-16 02:20:59",59.1036398999722
"2021-06-16 02:30:59",57.7699360933593
"2021-06-16 02:40:59",56.4362322867463
"2021-06-16 02:50:59",55.1025284801334
"2021-06-16 03:00:59",54.1155876632398
"2021-06-16 03:10:59",54.7824395665463
"2021-06-16 03:20:59",55.4492914698527
"2021-06-16 03:30:59",56.1161433731592
"2021-06-16 03:40:59",56.7829952764657
"2021-06-16 03:50:59",57.4498471797722
"2021-06-16 04:00:59",58
"2021-06-16 04:10:59",58
"2021-06-16 04:20:59",58
"2021-06-16 04:30:59",58
"2021-06-16 04:40:59",58
"2021-06-16 04:50:59",58
"2021-06-16 05:00:59",58.0883578771881
"2021-06-16 05:10:59",58.588496804668
"2021-06-16 05:20:59",59.0886357321478
"2021-06-16 05:30:59",59.5887746596277
"2021-06-16 05:40:59",60.0889135871075
"2021-06-16 05:50:59",60.5890525145874
"2021-06-16 06:00:59",60.9405390386218
"2021-06-16 06:10:59",60.6071130869686
"2021-06-16 06:20:59",60.2736871353154
"2021-06-16 06:30:59",59.9402611836621
"2021-06-16 06:40:59",59.6068352320089
"2021-06-16 06:50:59",59.2734092803557
"2021-06-16 07:00:59",59.2397336293008
"2021-06-16 07:10:59",60.5715871254162
"2021-06-16 07:20:59",61.9034406215316
"2021-06-16 07:30:59",63.2352941176471
"2021-06-16 07:40:59",64.5671476137625
"2021-06-16 07:50:59",65.8990011098779
"2021-06-16 08:00:59",67.7323943661972
"2021-06-16 08:10:59",71.9577464788732
"2021-06-16 08:20:59",67.3714285714286
"2021-06-16 08:30:59",69.4450261780105
"2021-06-16 08:40:59",73.1099476439791
"2021-06-16 08:50:59",76.7748691099476
"2021-06-16 09:00:59",79.6747741487144
"2021-06-16 09:10:59",76.9645587213343
"2021-06-16 09:20:59",74.2543432939541
"2021-06-16 09:30:59",71.544127866574
"2021-06-16 09:40:59",68.8339124391939
"2021-06-16 09:50:59",65.9237170596394
"2021-06-16 10:00:59",63.4766050054407
"2021-06-16 10:10:59",67.3939064200218
"2021-06-16 10:20:59",62.6651162790698
"2021-06-16 10:30:59",63.1882686849574
"2021-06-16 10:40:59",65.4588457899716
"2021-06-16 10:50:59",72.5020325203252
"2021-06-16 11:00:59",76.8052516411379
"2021-06-16 11:10:59",63.0048661800487
"2021-06-16 11:20:59",63.4914841849148
"2021-06-16 11:30:59",63.978102189781
"2021-06-16 11:40:59",64.4426494345719
"2021-06-16 11:50:59",77.5282714054927
"2021-06-16 12:00:59",91.0975056689342
"2021-06-16 12:10:59",108.104308390023
"2021-06-16 12:20:59",95.9442424242424
"2021-06-16 12:30:59",72.3447332421341
"2021-06-16 12:40:59",60.1714285714286
"2021-06-16 12:50:59",69.4842767295598
"2021-06-16 13:00:59",79.6357065413806
"2021-06-16 13:10:59",76.5999277195519
"2021-06-16 13:20:59",73.5641488977232
"2021-06-16 13:30:59",70.5283700758945
"2021-06-16 13:40:59",67.4925912540658
"2021-06-16 13:50:59",67.3318777292576
"2021-06-16 14:00:59",71.8208516886931
"2021-06-16 14:10:59",62.129221732746
"2021-06-16 14:20:59",61.2901678657074
"2021-06-16 14:30:59",60.5707434052758
"2021-06-16 14:40:59",60.396482813749
"2021-06-16 14:50:59",62.3149480415667
"2021-06-16 15:00:59",61.4082840236686
"2021-06-16 15:10:59",61.6565900846433
"2021-06-16 15:20:59",63.5044722719141
"2021-06-16 15:30:59",56.9142857142857
"2021-06-16 15:40:59",59.8245614035088
"2021-06-16 15:50:59",66.7461139896373
"2021-06-16 16:00:59",69.3557692307692
"2021-06-16 16:10:59",64.6
"2021-06-16 16:20:59",63.6274944567627
"2021-06-16 16:30:59",63.6380952380952
"2021-06-16 16:40:59",70.4817444219067
"2021-06-16 16:50:59",62.9285714285714
"2021-06-16 17:00:59",60.667707249393
"2021-06-16 17:10:59",65.8706208810267
"2021-06-16 17:20:59",71.0735345126604
"2021-06-16 17:30:59",76.2764481442941
"2021-06-16 17:40:59",81.4793617759279
"2021-06-16 17:50:59",79.0557103064067
"2021-06-16 18:00:59",64.7315921089191
